adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/95ckrV6wQgbffurAVmETQ5YKASL.jpg,"[10752, 18, 28]",228150,en,Fury,"April, 1945. As the Allies make their final push in the European Theatre, a battle-hardened army sergeant named Wardaddy commands a Sherman tank and her five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, and with a rookie soldier thrust into their platoon, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",13.197,/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg,2014-10-15,Fury,False,7.54,12579
False,/ztiFxuG0gC6wQ8y7JZFYbCQyN4Y.jpg,"[10751, 35, 10402, 16]",438695,en,Sing 2,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",13.3974,/aWeKITRFbbwY8txG5uCj4rMCfSP.jpg,2021-12-01,Sing 2,False,7.837,4655
False,/eEN7tsCCHppGhONHngvHKSdxi7r.jpg,"[10749, 18]",11036,en,The Notebook,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",13.5355,/rNzQyW4f8B8cQeg7Dgj3n6eT5k9.jpg,2004-06-25,The Notebook,False,7.892,12177
False,/v9qbe0oQQdykkeeEW2m2oaMQAFA.jpg,[18],47039,de,Der Rosenkönig,A mentally unstable woman and her son move to a sprawling mansion in Portugal to grow roses.,13.3801,/e62pRfOnjrptvkiKGka2H0077dK.jpg,1986-03-03,The Rose King,False,6.4,19
False,/5PJkK2iVXRO1ydrtgwuJdevmnOe.jpg,"[37, 35, 80]",648878,en,Eddington,"In May of 2020, a standoff between a small-town sheriff and mayor sparks a powder keg as neighbor is pitted against neighbor in Eddington, New Mexico.",13.2755,/4GIqZUgPZ146BhibsPHMHef2nXX.jpg,2025-07-16,Eddington,False,6.481,490
False,/jJKZaTBNenlFclQyjrnvzkRmvWE.jpg,"[16, 10751, 12, 18, 35]",150540,en,Inside Out,"When 11-year-old Riley moves to a new city, her Emotions team up to help her through the transition. Joy, Fear, Anger, Disgust and Sadness work together, but when Joy and Sadness get lost, they must journey through unfamiliar places to get back home.",13.9558,/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,2015-06-17,Inside Out,False,7.91,22939
False,/jfLgRFjtUncVTMSVzWQVPBZz5zI.jpg,"[14, 9648, 53, 10749]",50023,en,Dead Awake,"Dylan, a young man working at a funeral parlor, is trying to unravel a mystery that shattered his life ten years earlier. After faking his own funeral to see who will show up, he befriends a mysterious street junkie and is reunited with an old love from his past. The lives of these three characters are transformed by supernatural forces as Dylan discovers that no one is who they seem to be.",11.6702,/w6bwGkV6Dc2kqwlsceNJbUoOvni.jpg,2010-12-03,Dead Awake,False,4.6,40
False,/18TSJF1WLA4CkymvVUcKDBwUJ9F.jpg,"[27, 53]",1034541,en,Terrifier 3,"Five years after surviving Art the Clown's Halloween massacre, Sienna and Jonathan are still struggling to rebuild their shattered lives. As the holiday season approaches, they try to embrace the Christmas spirit and leave the horrors of the past behind. But just when they think they're safe, Art returns, determined to turn their holiday cheer into a new nightmare. The festive season quickly unravels as Art unleashes his twisted brand of terror, proving that no holiday is safe.",12.2249,/ju10W5gl3PPK3b7TjEmVOZap51I.jpg,2024-10-09,Terrifier 3,False,6.8,1811
False,/yujcZMkNKtNXPvRGyTA3e3VCrbx.jpg,"[28, 14, 10752]",1155281,zh,封神第二部：战火西岐,"Taishi Wen Zhong led the army of Shang Dynasty including Deng Chanyu and four generals of the Mo Family to Xiqi. With the help of Kunlun immortals such as Jiang Ziya, Ji Fa led the army and civilians of Xiqi to defend their homeland.",12.382,/dfUCs5HNtGu4fofh83uiE2Qcy3v.jpg,2025-01-29,Creation of the Gods II: Demon Force,False,6.439,114
False,/yVSgw4UyXWg0Edl7KMehdhhgIwL.jpg,"[878, 28, 53]",34851,en,Predators,A group of cold-blooded killers find themselves trapped on an alien planet to be hunted by extraterrestrial Predators.,13.6505,/sx5EuckP7SBQrlMlxg0PLt282WS.jpg,2010-07-07,Predators,False,6.294,4421
False,/cgaTA9nD6ODfHAN7j426xsqmSSo.jpg,"[35, 18, 10749]",92323,en,Willie & Phil,"Life imitates art when two Manhattanites — pompous teacher Willie and quiet photographer Phil — become friends after a thought-provoking screening of ""Jules et Jim,"" Truffaut's classic film about a decades-long ménage à trois. Soon, the men meet Jeanette, a sexually liberated southern transplant who promptly falls for both of them. Frustrated passions curdle into jealousy as Jeanette entertains love affairs with each in the ensuing years.",13.7422,/eZ9EbDHZ1zg6KQUS75FDgpXCDGq.jpg,1980-08-15,Willie & Phil,False,4.091,11
False,/rZPpxJhROE2Q6umzH6nxDUi1x9M.jpg,[35],21778,fr,RRRrrrr!!!,"In 35,000 BC, the tribe of the Dirty Hairs is at war against the tribe of the Clean Hairs for eight hundred years, trying to get their shampoo. The chief of the Dirty Hairs sends his daughter Guy disguised to the enemy tribe to get some shampoo for his tribe. When the healer of the Clean Hairs tribe surprisingly kills two cavemen of his tribe, their imbecile chief assigns Pierre with curled hair and Pierre blonde to investigate the murder and find the criminal.",14.1364,/qsGU6myn85MfqpNAxzJtxJ3VgrM.jpg,2004-01-28,RRRrrrr!!!,False,6.308,1221
False,/4mTi7xJO5BoeV4XbOk7wiEYlzXc.jpg,"[27, 28]",1114743,en,The Curse of the Clown Motel,"When Alma returns home to help her family get their Native American heritage recognized, all she finds is the World-Famous Clown Motel that has been erected on their land.",13.052,/6gOO4ot0iJDCWbDaksGOmfqMJbd.jpg,2023-12-07,The Curse of the Clown Motel,False,4.0,18
False,/5YZbUmjbMa3ClvSW1Wj3D6XGolb.jpg,"[878, 12, 28, 35]",447365,en,Guardians of the Galaxy Vol. 3,"Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.",13.0757,/r2J02Z2OpNTctfOSN1Ydgii51I3.jpg,2023-05-03,Guardians of the Galaxy Vol. 3,False,7.933,7795
False,/rgq7i3kPHUBQHnYka81j5QTBxu9.jpg,[27],362736,en,The Hexecutioners,"Two disparate young women working for a company that conducts euthanasia are dispatched to a remote estate to perform a custom assisted-suicide ritual, but unwittingly summon the wraiths of a Death Cult that once inhabited the property.",12.6467,/9Ch9KqxbQDyiUA0dqmy6ZXcbtKA.jpg,2015-10-21,The Hexecutioners,False,4.293,29
False,/3RqRfTEH7GChYSOhgTRbXCBhKAO.jpg,[18],1031964,ja,月下香,"Ami, who lives a peaceful married life, meets Jun, a young painter, due to an incident at work one day. She takes on the role of a painting model lightheartedly, but the two gradually become strongly attracted to each other.",11.9705,/tbuciSDucOAtUl33Zyjz2PZKCgS.jpg,2022-10-28,Tuberose,False,0.0,0
False,/vWMt9uu77fJP5PU6MfYXANSH4Cs.jpg,"[10749, 35]",1446358,ar,عريس وعروستين,"Adam is allergic to love, but somehow ends up engaged to both his boss's daughter and his first love. Now he must try to keep his double life a secret.",11.9389,/5ixetxYF75iikkNZ3gImKEjVJNH.jpg,2025-11-06,Groom & Two Brides,False,6.882,17
False,/vJ9oUcvZyEG53BiKi82qsUixQrw.jpg,"[9648, 878]",981227,en,The Unknown Purple,"Inventor Peter Marchmont has discovered a purple light that renders the user invisible. On his release from prison, Marchmont, disguised as Victor Cromport, uses the light to revenge himself against his former wife, Jewel, and her partner, James Dawson, who framed him for theft. Making himself invisible, Marchmont gradually ruins Dawson. He so wins Jewel's confidence and love that she is willing to kill Dawson at Marchmont's request. Finally, Marchmont leaves the scheming couple to their own misery and marries Jewel's sister, Ruth Marsh.",19.7305,/hNLMew7CeBlHr6v3jCaLXoUbD2w.jpg,1923-10-01,The Unknown Purple,False,0.0,0
False,/aSgirqpAMt01bsJkvTluEmXqhUc.jpg,[16],344653,fa,پرچم در ساحل,"Vida is a young Iranian lifeguard swimmer. Popular in her team, she is determined to fight in order to be the one to participate in an international competition in Australia. However, when Sareh, as fast and talented as her joins the team, she will have to face an unexpected situation.",14.4059,/AfUpRPGgyd5bnEfL39ObXrIISX3.jpg,2014-11-13,Beach Flags,False,7.0,8
False,/aSgirqpAMt01bsJkvTluEmXqhUc.jpg,[16],344653,fa,پرچم در ساحل,"Vida is a young Iranian lifeguard swimmer. Popular in her team, she is determined to fight in order to be the one to participate in an international competition in Australia. However, when Sareh, as fast and talented as her joins the team, she will have to face an unexpected situation.",14.4059,/AfUpRPGgyd5bnEfL39ObXrIISX3.jpg,2014-11-13,Beach Flags,False,7.0,8
False,/vv4epIYGqDEEowQBfpw6W2eiA3n.jpg,[18],1037837,tl,Family Matters,"A story of a stroke-stricken father whose family members take turns in manning the caregiving department. As his condition worsens, his children and wife start to squabble among themselves as they try to adapt to the circumstances.",11.3411,/buoDDhZVCiYwdSJd8mO3w5I9lf.jpg,2022-12-25,Family Matters,False,10.0,1
False,/3tWw50B1xXlCnJ9A7NX4nNzZF4j.jpg,"[18, 35]",350,en,The Devil Wears Prada,"Andy moves to New York to work in the fashion industry. Her boss is extremely demanding, cruel and won't let her succeed if she doesn't fit into the high class elegant look of their magazine.",11.9363,/8912AsVuS7Sj915apArUFbv6F9L.jpg,2006-06-29,The Devil Wears Prada,False,7.391,12615
False,/oxVQtRhghe8457Y3FFpqMUtc8Ij.jpg,[99],473753,it,Beautiful Things,"A symphonic journey into our obsessive consumption. The many objects we accumulate begin their production journey in silent secluded industrial site where borderline men work in isolation without any interference. These men trigger, unconsciously, the long chain of creation, transport, commercialization and destruction of the objects feeding our bulimic lifestyle.",12.9659,/u2sVWmQdRtYZhSPm5kWiJknb1BH.jpg,2019-03-06,Beautiful Things,False,7.3,6
False,/9u8A5HRV4PUlZxoz2hvxfpIX94x.jpg,"[18, 35]",427048,fr,Sexuellement vôtre,Gerard Casanova is the man all the rich and beautiful women call when they want their sexual urges satisfied.,13.3986,/i6ufmZI8vz7N8nF93rdfcz8tNCf.jpg,1974-11-20,Young Casanova,False,4.3,6
False,/qJzloL8O9YHhiWBrhlPfKAtZu2I.jpg,"[28, 878]",557,en,Spider-Man,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",13.7723,/gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg,2002-05-01,Spider-Man,False,7.316,20047
False,/mZj8EUr6F1x2PWZjKPxaeYd5WRw.jpg,"[12, 16, 35, 10751, 14]",11688,en,The Emperor's New Groove,"When self-centered Emperor Kuzco is turned into a llama by his scheming advisor, he is forced to rely on good-hearted peasant Pacha to get back home.",15.2545,/wwbgkXQBEKtnyIJapk6gUgWkVw8.jpg,2000-12-15,The Emperor's New Groove,False,7.557,7081
False,/yvPbncYhMu9FfTjDhq0N5lgnVkO.jpg,"[35, 10749, 18]",4951,en,10 Things I Hate About You,"On the first day at his new school, Cameron instantly falls for Bianca, the gorgeous girl of his dreams. The only problem is that Bianca is forbidden to date until her ill-tempered, completely un-dateable older sister Kat goes out, too. In an attempt to solve his problem, Cameron singles out the only guy who could possibly be a match for Kat: a mysterious bad boy with a nasty reputation of his own.",12.8431,/ujERk3aKABXU3NDXOAxEQYTHe9A.jpg,1999-03-30,10 Things I Hate About You,False,7.59,8624
False,/69EFgWWPFWbRNHmQgYdSnyJ94Ge.jpg,"[28, 12, 878]",49521,en,Man of Steel,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",12.8715,/dksTL9NXc3GqPBRHYHcy1aIwjS.jpg,2013-06-12,Man of Steel,False,6.639,15779
False,/rWLncrFDiV830iefLL0UUf7gEB3.jpg,"[35, 27]",370783,en,Crying Wolf,"There are a lot of strange and weird goings on in the little village of Deddington. For centuries a pack of werewolves has resided in the sleepy town, but when local girl Charlotte meets a particularly gruesome death, the town is descended upon by reporters, crazy detectives and lunatic hunters desperate to get their story, solve the crime and kill the beasts. But these wolves are smart… very smart.",13.7986,/o9yY2PHhTE7vE7v6XHrLJwO6Igj.jpg,2015-12-12,Crying Wolf,False,3.077,13
False,/neaUbI8fDtfnitw81ovBN0av8xE.jpg,"[16, 10751, 35]",9982,en,Chicken Little,"When the sky really is falling and sanity has flown the coop, who will rise to save the day? Together with his hysterical band of misfit friends, Chicken Little must hatch a plan to save the planet from alien invasion and prove that the world's biggest hero is a little chicken.",12.6228,/vkhMtzwmAEglnilVNsL3IE6kU0B.jpg,2005-11-04,Chicken Little,False,5.9,4053
False,/nv5wwZou159v5OC61i4ElR7OqyY.jpg,"[14, 16, 12]",4935,ja,ハウルの動く城,"Sophie, a young milliner, is turned into an elderly woman by a witch who enters her shop and curses her. She encounters a wizard named Howl and gets caught up in his resistance to fighting for the king.",13.8215,/13kOl2v0nD2OLbVSHnHk8GUFEhO.jpg,2004-09-09,Howl's Moving Castle,False,8.392,10627
False,,"[10751, 35]",286131,cs,Stav ztroskotání,"The sun is shining, the river is sparkling, and a boating group sets off downstream for a holiday adventure. Led by the enthusiastic leader Tom, they travel down the river in two punts and a kayak. The peaceful journey is disrupted by a group of gypsies who bombard the boats from the bridge with plastic bags filled with water. That same day, the boaters and the gypsies meet again. Despite the tense atmosphere, both parties try to make peace, but it doesn't last long. The situation worsens when one of the girls loses the group's money. The boaters still want to continue their journey. Tom therefore declares a state of shipwreck, and everyone gathers together the remaining money and supplies. When some of the money is lost, suspicion falls on the gypsies, whom the boaters have met again. However, it soon turns out that the thief is someone from the group. Disputes break out, distrust grows into open hostility, and tension builds...",9.4096,/4SN7DB63ajuGwHFGj3dCC0gTa2s.jpg,1984-12-01,Stav ztroskotání,False,2.0,2
False,/iGBbWXmAIgpiWg9Mx2D2gLzbg4n.jpg,[18],269955,ko,인간중독,"A secret, passionate affair happens in the summer of 1969 between Colonel Jin Pyeong, trapped in a loveless marriage with Soo Jin, and Jong Ga Heun, the Chinese-Korean wife of Captain Kyung Woo Jin.",12.7733,/fetCtoAvZShCk1nqAWZFuKZschR.jpg,2014-05-14,Obsessed,False,6.682,77
False,/8BfXvZio7fB1FFWqB2Oz6tbi3ZX.jpg,[27],1244039,en,Butchers Book Two: Raghorn,"Book one followed a family of sadistic butchers, living in the backcountry, who see anyone that crosses their path as dead meat. In “Butchers Book Two: Raghorn,” the story continues when an accident leaves the captors in the hands of brutal cannibals who plan to hack them up for meat.",12.5151,/uSLYBuDTHpTAJI9vcm2brMu4J9H.jpg,2024-02-29,Butchers Book Two: Raghorn,False,4.684,19
