adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/4BtL2vvEufDXDP4u6xQjjQ1Y2aT.jpg,"[28, 80, 53]",1419406,zh,捕风追影,Macau Police brings the tracking expert police officer out of retirement to help catch a dangerous group of professional thieves.,449.5069,/e0RU6KpdnrqFxDKlI3NOqN8nHL6.jpg,2025-08-16,The Shadow's Edge,False,6.296,113
False,/5h2EsPKNDdB3MAtOk9MB9Ycg9Rz.jpg,"[16, 10751, 35, 12, 9648]",1084242,en,Zootopia 2,"After cracking the biggest case in Zootopia's history, rookie cops Judy Hopps and Nick Wilde find themselves on the twisting trail of a great mystery when Gary De’Snake arrives and turns the animal metropolis upside down. To crack the case, Judy and Nick must go undercover to unexpected new parts of town, where their growing partnership is tested like never before.",322.0511,/oJ7g2CifqpStmoYQyaLQgEU32qO.jpg,2025-11-26,Zootopia 2,False,7.404,52
False,/l8pwO23MCvqYumzozpxynCNfck1.jpg,"[14, 12, 10749]",967941,en,Wicked: For Good,"As an angry mob rises against the Wicked Witch, Glinda and Elphaba will need to come together one final time. With their singular friendship now the fulcrum of their futures, they will need to truly see each other, with honesty and empathy, if they are to change themselves, and all of Oz, for good.",225.8664,/si9tolnefLSUKaqQEGz1bWArOaL.jpg,2025-11-19,Wicked: For Good,False,6.8,257
False,/eMBYlgFTHfZaTz96eJxlkeMsKo9.jpg,"[16, 28]",1539104,ja,劇場版 呪術廻戦「渋谷事変 特別編集版」×「死滅回游 先行上映」,"A veil abruptly descends over the busy Shibuya area amid the bustling Halloween crowds, trapping countless civilians inside. Satoru Gojo, the strongest jujutsu sorcerer, steps into the chaos. But lying in wait are curse users and spirits scheming to seal him away. Yuji Itadori, accompanied by his classmates and other top-tier jujutsu sorcerers, enters the fray in an unprecedented clash of curses — the Shibuya Incident. In the aftermath, ten colonies across Japan are transformed into dens of curses in a plan orchestrated by Noritoshi Kamo. As the deadly Culling Game starts, Special Grade sorcerer Yuta Okkotsu is assigned to carry out Yuji's execution for his perceived crimes. A compilation movie of Shibuya Incident including the first two episodes of the Culling Games arc.",168.7133,/tc7RrVW5FGvyO2tsgW6LIN1esHI.jpg,2025-11-07,JUJUTSU KAISEN: Execution -Shibuya Incident x The Culling Game Begins-,False,4.147,34
False,/5lQ4euO30sDin5nCifvi0vURFNd.jpg,"[28, 35, 10751]",1248226,en,Playdate,"When out-of-work accountant Brian joins stay-at-home dad Jeff for a playdate with their sons, he expects a laid-back afternoon. Instead, they're chased by mercenaries, and Brian—totally unprepared—must survive one absurd obstacle after another.",127.8036,/fGodXWqJkkkbSebPIlxLSygV8GY.jpg,2025-11-05,Playdate,False,6.1,302
False,/uPvsuTYc2fgEYgp3Ib2INoGep0n.jpg,"[35, 80, 878]",701387,en,Bugonia,"Two conspiracy obsessed young men kidnap the high-powered CEO of a major company, convinced that she is an alien intent on destroying planet Earth.",115.3428,/oxgsAQDAAxA92mFGYCZllgWkH9J.jpg,2025-10-23,Bugonia,False,7.6,431
False,/gqTz24ZRsCP6AKjARmEivY7m0cK.jpg,"[16, 28, 10749, 14]",1218925,ja,チェンソーマン レゼ篇,"In a brutal war between devils, hunters, and secret enemies, a mysterious girl named Reze has stepped into Denji's world, and he faces his deadliest battle yet, fueled by love in a world where survival knows no rules.",86.68,/xdzLBZjCVSEsic7m7nJc4jNJZVW.jpg,2025-09-19,Chainsaw Man - The Movie: Reze Arc,False,7.828,218
False,/m3WlBJJRbFPaut1QS0PbOG8Wezy.jpg,"[10749, 18]",1327862,en,Regretting You,"Morgan Grant and her daughter Clara explore what's left behind after a devastating accident reveals a shocking betrayal and forces them to confront family secrets, redefine love, and rediscover each other.",98.1683,/z4gVnxTaks3anTycwKjDmvQSuWt.jpg,2025-10-22,Regretting You,False,7.089,95
False,/docDyCJrhPoFXAckB1aOiIv9Mz0.jpg,"[28, 53, 878]",798645,en,The Running Man,"Desperate to save his sick daughter, working-class Ben Richards is convinced by The Running Man's charming but ruthless producer to enter the deadly competition game as a last resort. But Ben's defiance, instincts, and grit turn him into an unexpected fan favorite - and a threat to the entire system. As ratings skyrocket, so does the danger, and Ben must outwit not just the Hunters, but a nation addicted to watching him fall.",55.3684,/dKL78O9zxczVgjtNcQ9UkbYLzqX.jpg,2025-11-11,The Running Man,False,6.8,200
False,/7SgljBnhPPoHxKoQL5ooIhrEgAS.jpg,"[28, 10752]",1223601,fi,Sisu 2,"Returning to the house where his family was brutally murdered during the war, 'the man who refuses to die' dismantles it, loads it on a truck, and is determined to rebuild it somewhere safe in their honor. When the Red Army commander who killed his family comes back hellbent on finishing the job, a relentless, eye-popping cross-country chase ensues — a fight to the death.",58.5764,/vUiAm0jbrPgbUDCOhRKsvdT0u5h.jpg,2025-10-21,Sisu: Road to Revenge,False,7.52,25
False,/zIFFlcvilrrbUlveEbIsFAtUfGT.jpg,"[16, 12, 10751, 35]",1214130,en,Stitch Head,"Stitch Head was the first creature brought to 'almost life' by mad professor Erasmus. In the years since, he’s become nursemaid to the master’s ever-growing menagerie of neglected creatures, tasked with teaching them to suppress their 'inner monster' and hide out in the castle — away from prying eyes and itchy pitchfork fingers, of the village mob in the valley below. But when grubby circus impresario Fulbert Freakfinder arrives offering Stitch Head a starring role in his freak show, our hero is tempted by the promise of love and acceptance.",49.0969,/p0ZOIaQ8oLEGmQVrYcmvIOUuSqs.jpg,2025-10-16,Stitch Head,False,6.8,12
False,/s6aB9kjxNg0mu2361IkCUSpyHJV.jpg,"[80, 53, 35]",639988,ko,어쩔수가없다,"After being laid off and humiliated by a ruthless job market, a veteran paper mill manager descends into violence in a desperate bid to reclaim his dignity.",55.8041,/vc2S0dvgpsM0XfSiXZDMVkRCSSU.jpg,2025-09-24,No Other Choice,False,7.8,54
False,/5A01YSCPYoCOZOhh9tU7F3Htxkf.jpg,"[28, 14, 27, 53]",793387,ko,거룩한 밤: 데몬 헌터스,"When a devil-worshipping criminal network plunges Seoul into chaos, the police turn to Holy Night—a trio of supernatural demon hunters—to restore order and defeat the rising evil.",46.2691,/v3Mo77Qjp6pctpD4eJaNT6kFRSB.jpg,2025-04-30,Holy Night: Demon Hunters,False,6.7,69
False,/keToI4XlwYVtImAXjoeoaLJKnfc.jpg,"[16, 12, 35]",1316147,en,Grand Prix of Europe,"Edda, a young mouse and the daughter of fairground operator Erwin, dreams of becoming a race car driver. Ahead of the 50th anniversary of the European Grand Prix, Edda gets the opportunity to meet her idol, racing star Ed, and to help her father save his failing business. But to do so, she'll have to get behind the wheel herself.",34.5993,/jGGEqRaHAJ1pKJBj35WVxDyQBNw.jpg,2025-07-24,Grand Prix of Europe,False,7.3,20
False,/iN41Ccw4DctL8npfmYg1j5Tr1eb.jpg,"[878, 12, 14]",83533,en,Avatar: Fire and Ash,"In the wake of the devastating war against the RDA and the loss of their eldest son, Jake Sully and Neytiri face a new threat on Pandora: the Ash People, a violent and power-hungry Na'vi tribe led by the ruthless Varang. Jake's family must fight for their survival and the future of Pandora in a conflict that pushes them to their emotional and physical limits.",36.248,/5bxrxnRaxZooBAxgUVBZ13dpzC7.jpg,2025-12-17,Avatar: Fire and Ash,False,0.0,0
False,/ajdB8AoHKrYlOR4yMDMZYLFyfdj.jpg,[53],1235746,en,Dead of Winter,"A widowed fisherwoman, travelling alone through snowbound northern Minnesota, interrupts the kidnapping of a teenage girl. Hours from the nearest town and with no phone service, she realizes that she is the young girl's only hope.",26.6057,/5DcrN62sGAiRJxt8rXSRlSRLwIE.jpg,2025-09-23,Dead of Winter,False,6.5,90
False,/hHN4iGAu0sCYvR0oaFmemKXDnVV.jpg,"[18, 53]",1160360,en,If I Had Legs I'd Kick You,"With her life crashing down around her, Linda attempts to navigate her child's mysterious illness, her absent husband, a missing person, and an increasingly hostile relationship with her therapist.",25.2327,/gkIFK1HzqfgQg4v4ifeNKogHtPG.jpg,2025-10-10,If I Had Legs I'd Kick You,False,6.935,46
False,/xawDFjfjBmtKYC29bZOYnYPGa8e.jpg,"[16, 12, 14, 35]",1304434,zh,浪浪山小妖怪,"The Little Pig Yao decides to leave Langlang Mountain to join the pilgrimage. On the journey west, what trials will the little monsters face? In the end, will they achieve their dreams and live as they truly desire?",25.9164,/t3Rs1BeIDXhwjOt10iyjiFe7BpL.jpg,2025-08-02,Nobody,False,7.7,31
False,/sy0vo1cmpKqwPRiMUiJ45jyLsX7.jpg,"[10751, 35, 14]",8871,en,How the Grinch Stole Christmas,The Grinch decides to rob Whoville of Christmas - but a dash of kindness from little Cindy Lou Who and her family may be enough to melt his heart...,26.8237,/1WZbbPApEivA421gCOluuzMMKCk.jpg,2000-11-17,How the Grinch Stole Christmas,False,6.8,7943
False,/8f9dnOtpArDrOMEylpSN9Sc6fuz.jpg,"[12, 14]",674,en,Harry Potter and the Goblet of Fire,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",23.2812,/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,2005-11-16,Harry Potter and the Goblet of Fire,False,7.8,21606
False,/8f9dnOtpArDrOMEylpSN9Sc6fuz.jpg,"[12, 14]",674,en,Harry Potter and the Goblet of Fire,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",23.2812,/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,2005-11-16,Harry Potter and the Goblet of Fire,False,7.8,21606
False,/3Gjo73aMqNWxNdBa7PeEj7AXJ3E.jpg,"[16, 35, 12, 53]",1107216,fr,Falcon Express,"When a train unexpectedly starts up, taking only pets with it, the animals discover that Hans, a badger with a grudge is behind it all. While the crash seems inevitable, the animals can count on Falcon, a roguish Raccoon who will do anything to save them.",23.1261,/xSibLTRfsUQagQnbOQLjp5oGbcq.jpg,2025-07-02,Pets on a Train,False,6.9,28
False,/xsO1Qgru8sETLTcVla8MrqxOVr0.jpg,"[36, 18]",1214931,en,Nuremberg,"In postwar Germany, an American psychiatrist must determine whether Nazi prisoners are fit to go on trial for war crimes, and finds himself in a complex battle of intellect and ethics with Hermann Göring, Hitler's right-hand man.",20.0656,/fi7GXCxe0hIQRWwvIkZ1wI3fCHk.jpg,2025-11-06,Nuremberg,False,7.3,23
False,/7NRGAtu8E4343NSKwhkgmVRDINw.jpg,"[27, 53]",507089,en,Five Nights at Freddy's,"Recently fired and desperate for work, a troubled young man named Mike agrees to take a position as a night security guard at an abandoned theme restaurant: Freddy Fazbear's Pizzeria. But he soon discovers that nothing at Freddy's is what it seems.",19.7498,/4dKRTUylqwXQ4VJz0BS84fqW2wa.jpg,2023-10-25,Five Nights at Freddy's,False,7.4,4627
False,/mPtPJzBkwksUoMEKpkZqxBrlKpZ.jpg,"[27, 53]",1422096,en,Good Boy,"A loyal dog moves to a rural family home with his owner Todd, only to discover supernatural forces lurking in the shadows. As dark entities threaten his human companion, the brave pup must fight to protect the one he loves most.",18.0729,/pvMHRi09ur2L1drXh2dXFtuMFgl.jpg,2025-10-01,Good Boy,False,6.8,295
False,/kWYfW2Re0rUDE6IHhy4CRuKWeFr.jpg,"[12, 14, 28]",121,en,The Lord of the Rings: The Two Towers,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",17.3449,/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,2002-12-18,The Lord of the Rings: The Two Towers,False,8.4,23129
False,/xeIkV4e4joAmlRJhqJu2N8jR6zC.jpg,"[16, 14, 18, 10402]",1374686,en,Light of the World,"It's 30 AD and everyone is expectantly awaiting the coming Messiah. While Jesus isn't exactly what they imagined, there is something special about this man. Soon, John, James, Andrew, Peter, and others begin to follow Jesus on an unexpected adventure. This beautifully animated story of Jesus is told through the eyes of his beloved young friend, the Apostle John.",15.6976,/3vUqo90FCIHXPiXnQJEeqzg5EDV.jpg,2025-09-04,Light of the World,False,9.0,5
False,/pZCLGHynFPOv8dve6u9waxknLth.jpg,"[12, 35, 878]",105,en,Back to the Future,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",15.1022,/vN5B5WgYscRGcQpVhHl6p9DDTP0.jpg,1985-07-03,Back to the Future,False,8.323,21085
False,/ltIxMsVJD9iiD5V4SBp4kv3KhVb.jpg,"[18, 53]",1033148,en,Die My Love,"Grace, a writer and young mother, is slowly slipping into madness. Locked away in an old house in Montana, her increasingly agitated and erratic behaviour leaves her companion, Jackson, worried and helpless.",14.9531,/mgsTwamYMfNZTyTtdE3EjahqYlc.jpg,2025-10-06,Die My Love,False,6.8,50
False,/ae0p8SqtMNNxbmbUHyCaE20D2aQ.jpg,"[9648, 53]",1368166,en,The Housemaid,"A woman with a troubled past accepts a job as a live-in maid for a wealthy, seemingly perfect family.",13.4462,/qwc6wH49pDytMsYGtcaVM1haYIr.jpg,2025-12-19,The Housemaid,False,0.0,0
False,/AdKA2F1SzYPhSZdEbjH1Zh75UVQ.jpg,"[27, 53]",694,en,The Shining,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",13.0782,/uAR0AWqhQL1hQa69UDEbb2rE5Wx.jpg,1980-05-23,The Shining,False,8.207,18358
False,/5sulGeqGyXj9EvYg8IjxEWFIRdM.jpg,"[27, 9648]",1288072,en,Keeper,"Liz and Malcolm escape for a romantic anniversary weekend at a secluded cabin. When Malcolm suddenly returns to the city, Liz finds herself isolated and in the presence of an unspeakable evil that reveals the cabin's horrifying secrets.",12.9778,/mbGHijUc0C3fcM12l6ro6FgxIvg.jpg,2025-11-12,Keeper,False,4.853,17
False,/yujcZMkNKtNXPvRGyTA3e3VCrbx.jpg,"[28, 14, 10752]",1155281,zh,封神第二部：战火西岐,"Taishi Wen Zhong led the army of Shang Dynasty including Deng Chanyu and four generals of the Mo Family to Xiqi. With the help of Kunlun immortals such as Jiang Ziya, Ji Fa led the army and civilians of Xiqi to defend their homeland.",12.382,/dfUCs5HNtGu4fofh83uiE2Qcy3v.jpg,2025-01-29,Creation of the Gods II: Demon Force,False,6.439,114
False,/oN9YR2ND8UPmP1y4nN5StJOD1RG.jpg,"[10749, 35, 14]",1259102,en,Eternity,"In an afterlife where souls have one week to decide where to spend eternity, Joan is faced with the impossible choice between the man she spent her life with and her first love, who died young and has waited decades for her to arrive.",12.2745,/iKaM4OfSf5ABkFZCo4vU4Dth7ZU.jpg,2025-11-26,Eternity,False,7.3,5
False,/cd4np2DdMiiJoHV9k3BIYIQ2opm.jpg,"[10770, 35, 10749]",1033671,en,Christmas at Mistletoe Manor,"Alice, a New York cooking show YouTuber journeys to an English castle to lay the remains of a WWII nurse in the gardens, and finds herself in the midst of the holiday charm of its proprietor.",11.44,/tZTfKsKwpmUPUbnRKbRidXnnpgt.jpg,2025-12-07,Christmas at Mistletoe Manor,False,0.0,0
False,/vRoIogTQDO5yAmTmH5uGrlPfS0N.jpg,[18],1124566,no,Affeksjonsverdi,"Sisters Nora and Agnes reunite with their estranged father, the charismatic Gustav, a once-renowned director who offers stage actress Nora a role in what he hopes will be his comeback film. When Nora turns it down, she soon discovers he has given her part to an eager young Hollywood star.",11.1941,/pz9NCWxxOk3o0W3v1Zkhawrwb4i.jpg,2025-08-20,Sentimental Value,False,7.61,91
False,/eeGRpU64sIrRApjWXvTpK5Lep2K.jpg,"[80, 18, 53]",1220564,pt,O Agente Secreto,"In 1977 Recife, Marcelo, a technology expert in his early forties, returns in the midst of Carnaval to reunite with his son and plot a dangerous escape under the ever-watchful eyes of Brazil’s repressive military regime.",11.0693,/ovn2eHUXwEaYwB9owrg8gY4awpj.jpg,2025-07-23,The Secret Agent,False,8.3,68
False,/6Oa3zTiluBz2W8D2ou1MY16dUiF.jpg,[18],510,en,One Flew Over the Cuckoo's Nest,"A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward.",10.9206,/kjWsMh72V6d8KRLV4EOoSJLT1H7.jpg,1975-11-19,One Flew Over the Cuckoo's Nest,False,8.413,11055
False,/9fmqG3uyDZ8n1I3elp5URVgQMbz.jpg,"[18, 35]",1205515,en,"Sorry, Baby","Agnes feels stuck. Unlike her best friend, Lydie, who’s moved to New York and is now expecting a baby, Agnes still lives in the New England house they once shared as graduate students, now working as a professor at her alma mater. A ‘bad thing’ happened to Agnes a few years ago and, since then, despite her best efforts, life hasn’t gotten back on track.",10.751,/n8wZEQen5hDNRGzm4fY4sxWe5xe.jpg,2025-06-27,"Sorry, Baby",False,6.8,138
False,/zldvlkHlHKwrD3kNidMoSNN4Ir6.jpg,"[16, 35, 10751, 12]",1100998,en,SuperKlaus,"Santa Claus's wish comes true when he accidentally bumps his head and starts believing he's SuperKlaus. With the help of Billie and Leo his elf-xecutive assistant, SuperKlaus will take on a toy-obsessed businessman to save Christmas.",10.6102,/8sgc5TA8xsi4wpKrf7XrFKscujQ.jpg,2024-11-01,SuperKlaus,False,7.1,7
False,/qe4Tp0hURXqiih5AV1kHimXIt3u.jpg,"[28, 80]",414419,en,Kill Bill: The Whole Bloody Affair,"Quentin Tarantino’s complete cut combining Kill Bill: Vol. 1 and Vol. 2 follows The Bride, a former assassin who awakens from a four-year coma after being shot by her mentor and lover, Bill. She embarks on a vengeful quest to eliminate Bill and the Deadly Viper Assassination Squad who betrayed her.",10.3309,/lRQHS8x9ofDPVx9gjq6sGAfERkf.jpg,2011-03-27,Kill Bill: The Whole Bloody Affair,False,8.008,1092
False,/6e2yeFZgtD7RKpUYEOjj5v7oAUz.jpg,"[14, 18]",842924,en,The Life of Chuck,"In this extraordinary story of an ordinary man, Charles 'Chuck' Krantz experiences the wonder of love, the heartbreak of loss, and the multitudes contained in all of us.",9.8113,/oumprkO9bThExP8NwxBIBnvBu2v.jpg,2025-06-05,The Life of Chuck,False,7.3,561
False,/vRoIogTQDO5yAmTmH5uGrlPfS0N.jpg,[18],1124566,no,Affeksjonsverdi,"Sisters Nora and Agnes reunite with their estranged father, the charismatic Gustav, a once-renowned director who offers stage actress Nora a role in what he hopes will be his comeback film. When Nora turns it down, she soon discovers he has given her part to an eager young Hollywood star.",11.1941,/pz9NCWxxOk3o0W3v1Zkhawrwb4i.jpg,2025-08-20,Sentimental Value,False,7.6,90
False,/fuXmjoFicUudkABRQu5b2vQPQSt.jpg,"[53, 9648]",1002158,fr,Rapaces,"A father and daughter : Samuel, a journalist, and Ava, his intern, cover the murder of a girl attacked with acid for their magazine. Struck by the brutality of this murder, as well as by his daughter’s interest in the case, Samuel decides to conduct an independent investigation, without the knowledge of his editorial staff, and discovers disturbing similarities with the murder of another woman...",9.1318,/wXkKQ6OZFsistB2cn8KDOaCuTfY.jpg,2025-07-02,Vultures,False,6.529,51
False,/95ozIP0A2fKaAXxwDxUEVn74Iux.jpg,"[14, 16, 10751]",8392,ja,となりのトトロ,"Two sisters move to the country with their father in order to be closer to their hospitalized mother, and discover the surrounding trees are inhabited by Totoros, magical spirits of the forest. When the youngest runs away from home, the older sister seeks help from the spirits to find her.",9.1297,/rtGDOeG9LzoerkDGZF9dnVeLppL.jpg,1988-04-16,My Neighbor Totoro,False,8.1,8473
False,/2ha0wAOqrUcLScStWQcgeOOXapQ.jpg,"[10749, 14, 18]",1241921,en,A Big Bold Beautiful Journey,"Sarah and David are single strangers who meet at a mutual friend’s wedding and soon, through a surprising twist of fate, find themselves on a funny, fantastical, sweeping adventure together where they get to re-live important moments from their respective pasts, illuminating how they got to where they are in the present... and possibly getting a chance to alter their futures.",9.8855,/uMAkmQlKthQpTMiyPAKOYK3JnMs.jpg,2025-09-17,A Big Bold Beautiful Journey,False,6.317,219
False,/yt9m5CiU2MZkQoNl1kqLPODNR4t.jpg,"[18, 10749]",858024,en,Hamnet,"The powerful story of love and loss that inspired the creation of Shakespeare's timeless masterpiece, Hamlet.",10.4543,/71KNp6RiOQTbs8Fn1DagrFQrZmx.jpg,2025-11-26,Hamnet,False,0.0,0
False,/54o7yGJVp4wbUaQVrCi7AwPtzHA.jpg,[18],37997,en,Permanent Vacation,"In downtown Manhattan, twentysomething Allie, whose father is not around and whose mother is institutionalized, is a big Charlie Parker fan. He almost subconsciously searches for meaning in his life and meets some idiosyncratic characters along the way.",10.5253,/pfHKEtzZu8xukk9ZxHZ2XtRlLhH.jpg,1981-03-06,Permanent Vacation,False,5.9,204
False,/o513fsUkJmdHHZbE8OLUlSlTg4V.jpg,"[10749, 18]",1228685,no,Kjærlighet,"A female doctor in her late forties has no desire for a permanent relationship. But when a male nurse talks about how random meetings with men sometimes lead to rewarding and noncommittal sex, she notices how this is exactly what she wants.",7.3926,/iLkxnDAhmzOlLtjzv19RvbnrHsP.jpg,2024-11-10,Love,False,6.875,28
False,/jr2tjSvV6SOMCcOLYMz9TSvOjgC.jpg,"[18, 35]",1317288,en,Marty Supreme,A ping pong drama set in New York City during the 1950s where up-and-coming table tennis star Marty Mauser goes to hell and back in pursuit of greatness.,8.8473,/dXW5bBeMvmiBjKVDw8RPM5PiaB8.jpg,2025-12-19,Marty Supreme,False,0.0,0
False,/93yXJVBBC04mhgv5FlZRT8Zyofp.jpg,"[12, 35, 27]",1234731,en,Anaconda,"A group of friends facing mid-life crises head to the rainforest with the intention of remaking their favorite movie from their youth, only to find themselves in a fight for their lives against natural disasters, giant snakes and violent criminals.",8.82,/hBxN6dwrANN1ic3a4G9x6JZcR3C.jpg,2025-12-24,Anaconda,False,0.0,0
False,/xbD4brQDBMPhh3Xv459m4XmVJG.jpg,"[18, 53, 80]",1456349,fa,یک تصادف ساده,"Vahid, an Azerbaijani auto mechanic, was once imprisoned by Iranian authorities. During his sentence, he was interrogated blindfolded. One day, a man named Eqbal enters his workshop. His prosthetic leg creaks, and Vahid thinks he recognizes one of his former torturers.",9.1747,/eNYGj2DG3n8OrVPTfYunpPW9uas.jpg,2025-09-27,It Was Just an Accident,False,7.102,142
False,/dwN0kPGrLbFRxyL3F3J3t4ShQx.jpg,"[878, 28, 12]",18,fr,Le Cinquième Élément,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",8.6782,/fPtlCO1yQtnoLHOwKtWz7db6RGU.jpg,1997-05-02,The Fifth Element,False,7.6,11297
False,/kHyN3PejjlYWYz1Eah3jS64oV0g.jpg,"[18, 27]",1370814,en,The Plague,"A socially awkward tween endures the ruthless hierarchy at a water polo camp, his anxiety spiraling into psychological turmoil over the summer...",7.9039,/e4aBtGkDgAbwcbT4TxW8kj7yCeq.jpg,2025-12-24,The Plague,False,0.0,0
False,/1BpjcVIztlsk0mym7OLF6CW97eh.jpg,"[35, 80]",1149504,en,Honey Don't!,"Honey O'Donahue, a small-town private investigator, delves into a series of strange deaths tied to a mysterious church.",8.2297,/fJm3kmd9NLZWypMas7g34oNFgbk.jpg,2025-08-21,Honey Don't!,False,5.659,221
False,/kVSUUWiXoNwq2wVCZ4Mcqkniqvr.jpg,"[10751, 35, 12, 16]",991494,en,The SpongeBob Movie: Search for SquarePants,"Desperate to be a big guy, SpongeBob sets out to prove his bravery to Mr. Krabs by following The Flying Dutchman – a mysterious swashbuckling ghost pirate – on a seafaring adventure that takes him to the deepest depths of the deep sea, where no Sponge has gone before.",8.034,/jxJ9FMREmSOSqz45viIjYkP7eFE.jpg,2025-12-18,The SpongeBob Movie: Search for SquarePants,False,0.0,0
False,/nKwZoaflB5VQNn0StOBAHDxU8YR.jpg,"[35, 18]",1206008,en,Ella McCay,"An idealistic young politician juggles familial issues and a challenging work life while preparing to take over the job of her mentor, the state’s longtime incumbent governor.",7.8446,/ApkaYUDPCYMdwiuE2FuS8xHcFpz.jpg,2025-12-11,Ella McCay,False,0.0,0
False,/sswCeRhXXtvpPLAVoNKaQMoDxQE.jpg,[10402],1445434,en,ดรีม!,"A young girl lives in the mountains of Northern Thailand. When she is tragically orphaned, she sets out on a lone quest for a new home and family. Her journey will take her across Thailand, and bring many adventures.",7.5332,/37P8DOCTnlLgXDtQIw7AdyP96l6.jpg,2025-12-18,Dream!,False,0.0,0
False,/A777cPs0idJkfISn86bnodkLHhs.jpg,"[35, 10751, 10402]",988367,fr,Mlle Bottine,"Philippe, an opera composer in search of inspiration, is forced to take in Simone, his rebellious, eccentric niece whose best friend is a skunk. Despite their diametrically opposed personalities, Philippe and Simone quickly discover that they may need each other more than they first thought.",7.3311,/9nofBGeZsYatwxpDCdjTrWvsNiH.jpg,2024-11-29,Miss Boots,False,6.8,5
False,/1ZnEOaOUj2e2Fq6Y7wo9KeH5rS6.jpg,[53],1088166,en,Relay,A broker of lucrative payoffs between corrupt corporations and the individuals who threaten them breaks his own rules when a new client seeks his protection to stay alive.,8.0169,/mpwccO2L8LUVtVTJTdgUVgoQqAo.jpg,2025-08-21,Relay,False,7.112,180
False,/hjPWg7trJPSZ4tUEZhqGxX1HxUS.jpg,"[12, 878]",1233506,fr,L'Homme qui rétrécit,"Paul, is an ordinary man who divides his life between his shipbuilding company, his wife Elise and their daughter Mia. During a sea trip, Paul finds himself confronted with a strange, unexplained meteorological phenomenon. From then on, Paul shrinks inexorably, without science being able to explain why or be of any help to him. When, by accident, he finds himself a prisoner in his own cellar, and while he is only a few centimeters tall, he will have to fight to survive in this banal environment that has become perilous. During this experience, Paul will find himself confronted with himself, with his humanity, and will try to answer the great questions of existence.",7.7772,/5scjQRQq4i0zpbfyvWJX8LFEWjt.jpg,2025-10-22,The Incredible Shrinking Man,False,6.3,23
False,/gxrfyvdY9KNtpPhpijRYChT0lmn.jpg,[27],1286185,en,The Carpenter's Son,"A remote village in Roman-era Egypt explodes into spiritual warfare when a carpenter, his wife and their child are targeted by supernatural forces.",7.5962,/9b0Fp7o9i5jqfqfE4pJmp9VPLUO.jpg,2025-11-13,The Carpenter's Son,False,4.0,2
False,/atpdTJCPSt4K7jZ6wNzRlH2HeB4.jpg,[99],1042910,pt,As Estações,"A journey through the real history and the tales of a region in southern Portugal and a portrait of the people who have lived there, weaving together accounts of rural workers and field notes of archaeologists, amateur footage and scientific drawings, legends, poems, and songs.",7.5643,/zgrxIJAidXRbscUhG9pmHQLtkyq.jpg,2025-12-03,The Seasons,False,0.0,0
False,/sswCeRhXXtvpPLAVoNKaQMoDxQE.jpg,[10402],1445434,en,ดรีม!,"A young girl lives in the mountains of Northern Thailand. When she is tragically orphaned, she sets out on a lone quest for a new home and family. Her journey will take her across Thailand, and bring many adventures.",7.5332,/37P8DOCTnlLgXDtQIw7AdyP96l6.jpg,2025-12-18,Dream!,False,0.0,0
